researcher_id,researcher_name,publication_id,relationship_source,researcher_match_method,researcher_match_confidence,requires_review,review_reason
unimelb-finance-013,Professor John Handley,unimelb-pub-97fd0603b2576c03,University of Melbourne Minerva author metadata,exact_orcid,high,false,
unimelb-finance-013,Professor John Handley,unimelb-pub-ff46ec24b828f961,University of Melbourne Minerva author metadata,exact_orcid,high,false,
unimelb-finance-015,Associate Professor Joachim Inkmann,unimelb-pub-e94da19b59ea9b87,University of Melbourne Minerva author metadata,exact_orcid,high,false,
unimelb-finance-015,Associate Professor Joachim Inkmann,unimelb-pub-92a92f4552b708e5,University of Melbourne Minerva author metadata,exact_orcid,high,false,
unimelb-finance-016,Dr Eduard Inozemtsev,unimelb-pub-9de879b860ab5967,University of Melbourne Minerva author metadata,exact_orcid,high,false,
unimelb-finance-020,Professor Paul Kofman,unimelb-pub-b3cd35f013fd5dd7,University of Melbourne Minerva author metadata,exact_orcid,high,false,
unimelb-finance-020,Professor Paul Kofman,unimelb-pub-9a6f3ed474e13cae,University of Melbourne Minerva author metadata,exact_orcid,high,false,
unimelb-finance-020,Professor Paul Kofman,unimelb-pub-2326edc178cc46e5,University of Melbourne Minerva author metadata,exact_orcid,high,false,
unimelb-finance-020,Professor Paul Kofman,unimelb-pub-159f3eca8f8aaf05,University of Melbourne Minerva author metadata,exact_orcid,high,false,
unimelb-finance-020,Professor Paul Kofman,unimelb-pub-f123f600299172b3,University of Melbourne Minerva author metadata,exact_orcid,high,false,
unimelb-finance-020,Professor Paul Kofman,unimelb-pub-a8664232a9ba9ef4,University of Melbourne Minerva author metadata,exact_orcid,high,false,
unimelb-finance-020,Professor Paul Kofman,unimelb-pub-95da8a1db78051bb,University of Melbourne Minerva author metadata,exact_orcid,high,false,
unimelb-finance-021,Associate Professor Asjeet Lamba,unimelb-pub-303a870b488af4b4,University of Melbourne Minerva author metadata,exact_orcid,high,false,
unimelb-finance-021,Associate Professor Asjeet Lamba,unimelb-pub-d2a2dd4b21347773,University of Melbourne Minerva author metadata,exact_orcid,high,false,
unimelb-finance-021,Associate Professor Asjeet Lamba,unimelb-pub-82a95c21ba740131,University of Melbourne Minerva author metadata,exact_orcid,high,false,
unimelb-finance-022,Dr Gabriele Lattanzio,unimelb-pub-9e29638957b0fb3a,University of Melbourne Minerva author metadata,exact_orcid,high,false,
unimelb-finance-026,Associate Professor Bryan Lim,unimelb-pub-7c7aac8af6e5eb89,University of Melbourne Minerva author metadata,exact_orcid,high,false,
unimelb-finance-026,Associate Professor Bryan Lim,unimelb-pub-c1202b5d374ca8c4,University of Melbourne Minerva author metadata,exact_orcid,high,false,
unimelb-finance-026,Associate Professor Bryan Lim,unimelb-pub-a9f3afcc1aa4369b,University of Melbourne Minerva author metadata,exact_orcid,high,false,
unimelb-finance-027,Associate Professor Andrea Lu,unimelb-pub-5ee791bbb156b7f7,University of Melbourne Minerva author metadata,exact_orcid,high,false,
unimelb-finance-027,Associate Professor Andrea Lu,unimelb-pub-ab4ce0ea25a71d22,University of Melbourne Minerva author metadata,exact_orcid,high,false,
unimelb-finance-029,Dr Maurice McCourt,unimelb-pub-474835e5e426f9ce,University of Melbourne Minerva author metadata,exact_orcid,high,false,
unimelb-finance-031,Professor Carsten Murawski,unimelb-pub-806b5fdfd5bd886d,University of Melbourne Minerva author metadata,exact_orcid,high,false,
unimelb-finance-031,Professor Carsten Murawski,unimelb-pub-655887b6a909ce59,University of Melbourne Minerva author metadata,exact_orcid,high,false,
unimelb-finance-031,Professor Carsten Murawski,unimelb-pub-064ba9e34ddb71fe,University of Melbourne Minerva author metadata,exact_orcid,high,false,
unimelb-finance-031,Professor Carsten Murawski,unimelb-pub-eb666fef6cee9276,University of Melbourne Minerva author metadata,exact_orcid,high,false,
unimelb-finance-031,Professor Carsten Murawski,unimelb-pub-6573e9a888a7676d,University of Melbourne Minerva author metadata,exact_orcid,high,false,
unimelb-finance-031,Professor Carsten Murawski,unimelb-pub-9b1ab93aa59b2cb1,University of Melbourne Minerva author metadata,exact_orcid,high,false,
unimelb-finance-031,Professor Carsten Murawski,unimelb-pub-a54076ac8e321a0e,University of Melbourne Minerva author metadata,exact_orcid,high,false,
unimelb-finance-031,Professor Carsten Murawski,unimelb-pub-cb51a81ca5725911,University of Melbourne Minerva author metadata,exact_orcid,high,false,
unimelb-finance-031,Professor Carsten Murawski,unimelb-pub-9b80242a092b6786,University of Melbourne Minerva author metadata,exact_orcid,high,false,
unimelb-finance-031,Professor Carsten Murawski,unimelb-pub-db6b77807348895b,University of Melbourne Minerva author metadata,exact_orcid,high,false,
unimelb-finance-031,Professor Carsten Murawski,unimelb-pub-510d7a02c2671528,University of Melbourne Minerva author metadata,exact_orcid,high,false,
unimelb-finance-031,Professor Carsten Murawski,unimelb-pub-5db7e6f37f129e8c,University of Melbourne Minerva author metadata,exact_orcid,high,false,
unimelb-finance-031,Professor Carsten Murawski,unimelb-pub-58c46a42960374e9,University of Melbourne Minerva author metadata,exact_orcid,high,false,
unimelb-finance-031,Professor Carsten Murawski,unimelb-pub-238d45fda4443649,University of Melbourne Minerva author metadata,exact_orcid,high,false,
unimelb-finance-031,Professor Carsten Murawski,unimelb-pub-85f2df464cf33b2b,University of Melbourne Minerva author metadata,exact_orcid,high,false,
unimelb-finance-031,Professor Carsten Murawski,unimelb-pub-995e2c4baf78e75f,University of Melbourne Minerva author metadata,exact_orcid,high,false,
unimelb-finance-031,Professor Carsten Murawski,unimelb-pub-98e96799a772b2d8,University of Melbourne Minerva author metadata,exact_orcid,high,false,
unimelb-finance-031,Professor Carsten Murawski,unimelb-pub-a144b5a0d12678b8,University of Melbourne Minerva author metadata,exact_orcid,high,false,
unimelb-finance-031,Professor Carsten Murawski,unimelb-pub-55ec7e2412d2403b,University of Melbourne Minerva author metadata,exact_orcid,high,false,
unimelb-finance-031,Professor Carsten Murawski,unimelb-pub-90da65e0a30185b3,University of Melbourne Minerva author metadata,exact_orcid,high,false,
unimelb-finance-031,Professor Carsten Murawski,unimelb-pub-ca18d300c708df28,University of Melbourne Minerva author metadata,exact_orcid,high,false,
unimelb-finance-031,Professor Carsten Murawski,unimelb-pub-49294c75a005a78b,University of Melbourne Minerva author metadata,exact_orcid,high,false,
unimelb-finance-031,Professor Carsten Murawski,unimelb-pub-68c3c8e06450a746,University of Melbourne Minerva author metadata,exact_orcid,high,false,
unimelb-finance-031,Professor Carsten Murawski,unimelb-pub-8d2b36e0b52ed3d6,University of Melbourne Minerva author metadata,exact_orcid,high,false,
unimelb-finance-031,Professor Carsten Murawski,unimelb-pub-b144d493a3ba57e3,University of Melbourne Minerva author metadata,exact_orcid,high,false,
unimelb-finance-031,Professor Carsten Murawski,unimelb-pub-106c4b03dc6d63d1,University of Melbourne Minerva author metadata,exact_orcid,high,false,
unimelb-finance-031,Professor Carsten Murawski,unimelb-pub-3262a9fd5667312a,University of Melbourne Minerva author metadata,exact_orcid,high,false,
unimelb-finance-031,Professor Carsten Murawski,unimelb-pub-0f285212e2e8d939,University of Melbourne Minerva author metadata,exact_orcid,high,false,
unimelb-finance-031,Professor Carsten Murawski,unimelb-pub-101f9231ce9246b6,University of Melbourne Minerva author metadata,exact_orcid,high,false,
unimelb-finance-031,Professor Carsten Murawski,unimelb-pub-1f80e60288cf6533,University of Melbourne Minerva author metadata,exact_orcid,high,false,
unimelb-finance-031,Professor Carsten Murawski,unimelb-pub-991c3ed40ea1e516,University of Melbourne Minerva author metadata,exact_orcid,high,false,
unimelb-finance-031,Professor Carsten Murawski,unimelb-pub-68104ea3c883c968,University of Melbourne Minerva author metadata,exact_orcid,high,false,
unimelb-finance-031,Professor Carsten Murawski,unimelb-pub-3991f7fe7fb8666f,University of Melbourne Minerva author metadata,exact_orcid,high,false,
unimelb-finance-031,Professor Carsten Murawski,unimelb-pub-f826ad250a06f94d,University of Melbourne Minerva author metadata,exact_orcid,high,false,
unimelb-finance-031,Professor Carsten Murawski,unimelb-pub-37c71f3f8b7888cb,University of Melbourne Minerva author metadata,exact_orcid,high,false,
unimelb-finance-031,Professor Carsten Murawski,unimelb-pub-d141607979dae698,University of Melbourne Minerva author metadata,exact_orcid,high,false,
unimelb-finance-031,Professor Carsten Murawski,unimelb-pub-af84084609f02652,University of Melbourne Minerva author metadata,exact_orcid,high,false,
unimelb-finance-032,Professor Federico Nardari,unimelb-pub-5a744288f482c4e2,University of Melbourne Minerva author metadata,exact_orcid,high,false,
unimelb-finance-036,Dr Hoonsuk Park,unimelb-pub-3bd5f31d055feaa1,University of Melbourne Minerva author metadata,exact_orcid,high,false,
unimelb-finance-038,Associate Professor Sean Pinder,unimelb-pub-5c8af5a048dd847b,University of Melbourne Minerva author metadata,exact_orcid,high,false,
unimelb-finance-038,Associate Professor Sean Pinder,unimelb-pub-02166ae1fd537022,University of Melbourne Minerva author metadata,exact_orcid,high,false,
unimelb-finance-038,Associate Professor Sean Pinder,unimelb-pub-87533095cb511500,University of Melbourne Minerva author metadata,exact_orcid,high,false,
unimelb-finance-038,Associate Professor Sean Pinder,unimelb-pub-af8968d7e8a71535,University of Melbourne Minerva author metadata,exact_orcid,high,false,
unimelb-finance-038,Associate Professor Sean Pinder,unimelb-pub-5aee632b59b21140,University of Melbourne Minerva author metadata,exact_orcid,high,false,
unimelb-finance-038,Associate Professor Sean Pinder,unimelb-pub-8ccff20526cb2ed4,University of Melbourne Minerva author metadata,exact_orcid,high,false,
unimelb-finance-038,Associate Professor Sean Pinder,unimelb-pub-99460cd53ab56932,University of Melbourne Minerva author metadata,exact_orcid,high,false,
unimelb-finance-038,Associate Professor Sean Pinder,unimelb-pub-2249a50fbda6c3ff,University of Melbourne Minerva author metadata,exact_orcid,high,false,
unimelb-finance-039,Dr Chander Shekhar,unimelb-pub-f95a101ad2826ec7,University of Melbourne Minerva author metadata,exact_orcid,high,false,
unimelb-finance-039,Dr Chander Shekhar,unimelb-pub-177ff58d7f4fb31f,University of Melbourne Minerva author metadata,exact_orcid,high,false,
unimelb-finance-039,Dr Chander Shekhar,unimelb-pub-e6b7873160da48e3,University of Melbourne Minerva author metadata,exact_orcid,high,false,
unimelb-finance-039,Dr Chander Shekhar,unimelb-pub-0a0b037cc3c9f8a3,University of Melbourne Minerva author metadata,exact_orcid,high,false,
unimelb-finance-039,Dr Chander Shekhar,unimelb-pub-d8ba1eb6fa723f1d,University of Melbourne Minerva author metadata,exact_orcid,high,false,
unimelb-finance-039,Dr Chander Shekhar,unimelb-pub-8811c0b8d32fee27,University of Melbourne Minerva author metadata,exact_orcid,high,false,
unimelb-finance-039,Dr Chander Shekhar,unimelb-pub-8140e6db5095339c,University of Melbourne Minerva author metadata,exact_orcid,high,false,
unimelb-finance-039,Dr Chander Shekhar,unimelb-pub-cc06e0aad9daca1b,University of Melbourne Minerva author metadata,exact_orcid,high,false,
unimelb-finance-039,Dr Chander Shekhar,unimelb-pub-d0e5418c4526a8ef,University of Melbourne Minerva author metadata,exact_orcid,high,false,
unimelb-finance-039,Dr Chander Shekhar,unimelb-pub-955b130b134b8b53,University of Melbourne Minerva author metadata,exact_orcid,high,false,
unimelb-finance-042,Associate Professor Ekaterina Volkova,unimelb-pub-a743bdee50722397,University of Melbourne Minerva author metadata,exact_orcid,high,false,
unimelb-finance-042,Associate Professor Ekaterina Volkova,unimelb-pub-34c960f8e0a07594,University of Melbourne Minerva author metadata,exact_orcid,high,false,
unimelb-finance-042,Associate Professor Ekaterina Volkova,unimelb-pub-4b47561becb7f04e,University of Melbourne Minerva author metadata,exact_orcid,high,false,
unimelb-finance-044,Dr Nitin Yadav,unimelb-pub-806b5fdfd5bd886d,University of Melbourne Minerva author metadata,exact_orcid,high,false,
unimelb-finance-044,Dr Nitin Yadav,unimelb-pub-655887b6a909ce59,University of Melbourne Minerva author metadata,exact_orcid,high,false,
unimelb-finance-044,Dr Nitin Yadav,unimelb-pub-1d71538be494ad79,University of Melbourne Minerva author metadata,exact_orcid,high,false,
unimelb-finance-044,Dr Nitin Yadav,unimelb-pub-8983d5c46abc72e2,University of Melbourne Minerva author metadata,exact_orcid,high,false,
unimelb-finance-044,Dr Nitin Yadav,unimelb-pub-db6b77807348895b,University of Melbourne Minerva author metadata,exact_orcid,high,false,
unimelb-finance-044,Dr Nitin Yadav,unimelb-pub-5db7e6f37f129e8c,University of Melbourne Minerva author metadata,exact_orcid,high,false,
unimelb-finance-044,Dr Nitin Yadav,unimelb-pub-2f166e22e0622c5f,University of Melbourne Minerva author metadata,exact_orcid,high,false,
unimelb-finance-044,Dr Nitin Yadav,unimelb-pub-e4bba9d1030c97f8,University of Melbourne Minerva author metadata,exact_orcid,high,false,
unimelb-finance-044,Dr Nitin Yadav,unimelb-pub-68c3c8e06450a746,University of Melbourne Minerva author metadata,exact_orcid,high,false,
unimelb-finance-046,Associate Professor Qi Zeng,unimelb-pub-39a6d6870d270946,University of Melbourne Minerva author metadata,exact_orcid,high,false,
unimelb-finance-046,Associate Professor Qi Zeng,unimelb-pub-32ec5774eaa0c40b,University of Melbourne Minerva author metadata,exact_orcid,high,false,
unimelb-finance-046,Associate Professor Qi Zeng,unimelb-pub-a21c435db97b9f83,University of Melbourne Minerva author metadata,exact_orcid,high,false,
unimelb-finance-046,Associate Professor Qi Zeng,unimelb-pub-b96d051b1bd932da,University of Melbourne Minerva author metadata,exact_orcid,high,false,
unimelb-finance-047,Associate Professor Zhuo Zhong,unimelb-pub-faa737e1d8f56ec8,University of Melbourne Minerva author metadata,exact_orcid,high,false,
